Age,Education,EducationNum,MaritalStatus,Relationship,Gender,CapitalGain,HoursPerWeek
33, 7th-8th,4, Married-civ-spouse, Husband, Male,0,45
65, HS-grad,9, Married-civ-spouse, Husband, Male,0,24
34, Bachelors,13, Married-civ-spouse, Husband, Male,0,50
20, HS-grad,9, Never-married, Own-child, Female,0,25
25, 10th,6, Never-married, Own-child, Male,0,40
28, Bachelors,13, Never-married, Not-in-family, Female,0,50
31, 11th,7, Never-married, Own-child, Male,0,25
37, HS-grad,9, Divorced, Not-in-family, Female,0,40
52, Some-college,10, Married-civ-spouse, Husband, Male,0,50
31, HS-grad,9, Never-married, Not-in-family, Male,0,40
37, Bachelors,13, Married-civ-spouse, Husband, Male,0,50
45, Assoc-acdm,12, Divorced, Unmarried, Male,0,40
44, HS-grad,9, Married-civ-spouse, Husband, Male,0,60
35, HS-grad,9, Married-civ-spouse, Husband, Male,0,60
53, 11th,7, Divorced, Not-in-family, Male,0,40
54, Some-college,10, Married-civ-spouse, Husband, Male,3103,40
43, Assoc-voc,11, Married-civ-spouse, Husband, Male,0,40
30, Some-college,10, Never-married, Unmarried, Male,0,40
49, Some-college,10, Divorced, Not-in-family, Male,3325,50
52, Doctorate,16, Married-civ-spouse, Husband, Male,0,57
20, Some-college,10, Never-married, Own-child, Female,0,4
45, Assoc-acdm,12, Divorced, Own-child, Male,0,40
48, Bachelors,13, Married-civ-spouse, Husband, Male,7298,60
28, Bachelors,13, Married-civ-spouse, Husband, Male,0,60
32, Some-college,10, Married-civ-spouse, Husband, Male,0,45
38, Bachelors,13, Married-civ-spouse, Husband, Male,0,35
33, 5th-6th,3, Married-spouse-absent, Unmarried, Male,0,20
43, Masters,14, Divorced, Not-in-family, Female,0,50
36, HS-grad,9, Separated, Other-relative, Male,0,60
38, 11th,7, Married-civ-spouse, Husband, Male,0,40
22, 10th,6, Never-married, Own-child, Male,0,40
30, Bachelors,13, Never-married, Not-in-family, Male,0,40
50, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
34, Assoc-voc,11, Married-spouse-absent, Unmarried, Female,0,40
46, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
43, Some-college,10, Divorced, Own-child, Female,0,72
45, HS-grad,9, Divorced, Unmarried, Male,0,40
55, Bachelors,13, Married-civ-spouse, Other-relative, Male,0,40
68, HS-grad,9, Married-civ-spouse, Husband, Male,0,8
39, Assoc-voc,11, Married-civ-spouse, Husband, Male,0,40
39, HS-grad,9, Divorced, Not-in-family, Female,0,40
37, Bachelors,13, Never-married, Not-in-family, Male,0,40
19, Some-college,10, Never-married, Own-child, Male,0,40
20, 11th,7, Never-married, Own-child, Male,0,20
33, Some-college,10, Married-civ-spouse, Husband, Male,0,40
21, HS-grad,9, Never-married, Not-in-family, Male,0,35
62, 11th,7, Separated, Not-in-family, Female,0,21
21, Some-college,10, Never-married, Own-child, Male,0,20
26, Some-college,10, Married-civ-spouse, Husband, Male,0,60
27, 9th,5, Married-civ-spouse, Husband, Male,0,40
34, Some-college,10, Married-civ-spouse, Husband, Male,0,38
28, HS-grad,9, Never-married, Other-relative, Female,0,40
29, Some-college,10, Married-civ-spouse, Wife, Female,0,40
58, 10th,6, Married-civ-spouse, Husband, Male,0,50
53, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
47, 11th,7, Divorced, Unmarried, Female,0,15
48, Bachelors,13, Married-civ-spouse, Husband, Male,7688,65
35, Some-college,10, Married-civ-spouse, Husband, Male,0,40
49, Bachelors,13, Married-civ-spouse, Husband, Male,0,50
43, Some-college,10, Married-civ-spouse, Husband, Male,0,45
33, Bachelors,13, Married-civ-spouse, Husband, Male,0,50
17, 10th,6, Never-married, Not-in-family, Male,0,20
25, Bachelors,13, Never-married, Not-in-family, Male,0,40
31, Bachelors,13, Married-civ-spouse, Husband, Male,0,40
57, Masters,14, Divorced, Unmarried, Male,0,40
49, Some-college,10, Married-civ-spouse, Husband, Male,0,44
40, Bachelors,13, Married-civ-spouse, Husband, Male,0,40
55, Assoc-voc,11, Married-civ-spouse, Husband, Male,0,50
47, Some-college,10, Divorced, Not-in-family, Male,0,60
50, 12th,8, Divorced, Not-in-family, Male,0,40
36, Bachelors,13, Never-married, Own-child, Male,0,50
17, 11th,7, Never-married, Own-child, Male,0,25
42, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
36, HS-grad,9, Married-civ-spouse, Husband, Male,0,45
35, Masters,14, Married-civ-spouse, Husband, Male,0,50
27, Bachelors,13, Never-married, Not-in-family, Female,0,40
21, 7th-8th,4, Never-married, Own-child, Male,0,40
46, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
45, Bachelors,13, Married-civ-spouse, Husband, Male,0,45
20, 11th,7, Never-married, Other-relative, Male,0,40
17, 11th,7, Never-married, Own-child, Male,0,20
40, Some-college,10, Divorced, Not-in-family, Male,4787,50
28, Bachelors,13, Married-civ-spouse, Husband, Male,0,40
33, 11th,7, Never-married, Own-child, Male,0,40
55, HS-grad,9, Divorced, Not-in-family, Female,0,40
47, HS-grad,9, Separated, Unmarried, Female,0,40
29, Some-college,10, Never-married, Unmarried, Female,0,40
36, 5th-6th,3, Never-married, Not-in-family, Male,0,35
37, Bachelors,13, Separated, Not-in-family, Male,0,70
43, Some-college,10, Married-civ-spouse, Husband, Male,0,48
24, 7th-8th,4, Married-civ-spouse, Husband, Male,2105,50
42, HS-grad,9, Divorced, Unmarried, Female,0,45
39, HS-grad,9, Never-married, Own-child, Male,0,42
27, 10th,6, Married-civ-spouse, Husband, Male,0,40
29, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
22, Assoc-voc,11, Never-married, Not-in-family, Female,0,30
38, Bachelors,13, Married-civ-spouse, Husband, Male,0,60
32, Preschool,1, Married-civ-spouse, Wife, Female,4508,40
51, HS-grad,9, Never-married, Not-in-family, Female,0,38
35, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
18, 11th,7, Never-married, Own-child, Male,0,30
45, HS-grad,9, Separated, Unmarried, Female,0,40
73, Some-college,10, Widowed, Unmarried, Female,0,10
52, Bachelors,13, Married-civ-spouse, Husband, Male,0,40
17, 10th,6, Never-married, Own-child, Female,0,40
31, HS-grad,9, Married-civ-spouse, Wife, Female,0,40
20, Some-college,10, Never-married, Own-child, Male,0,10
42, HS-grad,9, Married-civ-spouse, Husband, Male,5178,40
37, Some-college,10, Separated, Other-relative, Female,0,40
40, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
32, Assoc-acdm,12, Married-civ-spouse, Husband, Male,0,45
29, Masters,14, Married-civ-spouse, Husband, Male,0,55
20, Some-college,10, Never-married, Own-child, Female,0,40
26, 11th,7, Married-civ-spouse, Husband, Male,0,40
25, Bachelors,13, Never-married, Not-in-family, Male,3674,30
37, HS-grad,9, Married-civ-spouse, Husband, Male,0,80
26, Some-college,10, Married-civ-spouse, Husband, Male,0,40
24, HS-grad,9, Never-married, Own-child, Female,0,30
33, HS-grad,9, Married-civ-spouse, Own-child, Female,0,25
23, HS-grad,9, Never-married, Own-child, Male,0,40
36, Some-college,10, Never-married, Not-in-family, Male,0,50
37, Bachelors,13, Widowed, Not-in-family, Female,0,50
24, Assoc-voc,11, Never-married, Own-child, Male,0,35
38, Assoc-acdm,12, Married-civ-spouse, Husband, Male,0,50
50, Bachelors,13, Divorced, Unmarried, Female,0,45
44, 11th,7, Married-civ-spouse, Husband, Male,0,40
46, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
57, Some-college,10, Never-married, Not-in-family, Female,0,40
37, HS-grad,9, Married-civ-spouse, Husband, Male,0,70
44, HS-grad,9, Divorced, Not-in-family, Male,0,55
21, Some-college,10, Never-married, Own-child, Female,0,30
31, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
32, Assoc-voc,11, Married-civ-spouse, Husband, Male,7298,42
45, HS-grad,9, Married-spouse-absent, Unmarried, Female,0,60
52, HS-grad,9, Separated, Not-in-family, Female,0,50
41, Some-college,10, Married-civ-spouse, Wife, Female,0,40
40, Some-college,10, Married-civ-spouse, Husband, Male,0,60
46, Bachelors,13, Married-civ-spouse, Husband, Male,0,50
49, HS-grad,9, Married-civ-spouse, Wife, Female,0,40
65, Some-college,10, Divorced, Unmarried, Female,0,40
50, HS-grad,9, Married-civ-spouse, Other-relative, Female,0,40
59, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
18, Some-college,10, Never-married, Own-child, Female,0,25
45, HS-grad,9, Married-civ-spouse, Husband, Male,0,45
17, 11th,7, Never-married, Own-child, Female,0,40
73, 11th,7, Married-civ-spouse, Husband, Male,0,40
48, 10th,6, Married-civ-spouse, Husband, Male,0,40
26, HS-grad,9, Never-married, Not-in-family, Male,0,40
46, Masters,14, Married-civ-spouse, Husband, Male,0,40
51, HS-grad,9, Divorced, Unmarried, Female,4787,24
65, Some-college,10, Married-civ-spouse, Husband, Male,0,40
29, Assoc-acdm,12, Married-civ-spouse, Husband, Male,0,45
37, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
33, Bachelors,13, Never-married, Not-in-family, Male,0,40
62, HS-grad,9, Widowed, Not-in-family, Female,0,20
20, HS-grad,9, Never-married, Not-in-family, Female,0,40
37, HS-grad,9, Never-married, Not-in-family, Female,14084,35
66, Masters,14, Married-civ-spouse, Husband, Male,2936,20
74, HS-grad,9, Married-civ-spouse, Husband, Male,0,15
50, Some-college,10, Married-civ-spouse, Husband, Male,0,50
42, HS-grad,9, Never-married, Not-in-family, Male,0,60
26, Bachelors,13, Never-married, Not-in-family, Male,0,70
32, Bachelors,13, Never-married, Not-in-family, Male,0,50
23, Some-college,10, Never-married, Own-child, Male,0,45
35, HS-grad,9, Married-civ-spouse, Husband, Male,0,44
50, Bachelors,13, Married-civ-spouse, Husband, Male,0,50
35, HS-grad,9, Divorced, Unmarried, Female,0,48
31, HS-grad,9, Never-married, Not-in-family, Female,0,50
30, 11th,7, Never-married, Own-child, Male,0,49
46, HS-grad,9, Never-married, Own-child, Male,0,40
37, 11th,7, Never-married, Not-in-family, Male,0,40
32, HS-grad,9, Divorced, Own-child, Female,0,40
22, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
29, Bachelors,13, Married-civ-spouse, Husband, Male,0,40
35, HS-grad,9, Married-civ-spouse, Husband, Male,0,44
38, Some-college,10, Married-civ-spouse, Wife, Female,0,35
29, 7th-8th,4, Married-civ-spouse, Husband, Male,0,40
26, Some-college,10, Never-married, Other-relative, Male,0,44
34, Prof-school,15, Never-married, Not-in-family, Female,0,40
31, Assoc-voc,11, Married-civ-spouse, Husband, Male,0,40
30, Some-college,10, Married-civ-spouse, Husband, Male,0,40
20, Some-college,10, Never-married, Own-child, Male,0,40
37, Masters,14, Divorced, Unmarried, Male,0,48
32, HS-grad,9, Married-civ-spouse, Wife, Female,0,20
36, Assoc-acdm,12, Divorced, Unmarried, Female,0,40
54, Masters,14, Married-civ-spouse, Husband, Male,7298,40
18, HS-grad,9, Never-married, Own-child, Female,0,20
57, Some-college,10, Married-civ-spouse, Husband, Male,0,50
37, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
43, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
45, HS-grad,9, Never-married, Not-in-family, Female,0,40
32, Some-college,10, Divorced, Unmarried, Female,0,40
25, Assoc-acdm,12, Never-married, Not-in-family, Female,0,30
70, Some-college,10, Divorced, Not-in-family, Male,0,40
40, Some-college,10, Married-civ-spouse, Husband, Male,0,50
20, HS-grad,9, Never-married, Unmarried, Male,0,40
29, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
24, Assoc-voc,11, Never-married, Not-in-family, Male,0,55
28, Assoc-voc,11, Never-married, Own-child, Female,0,40
58, 10th,6, Divorced, Not-in-family, Male,0,50
38, Bachelors,13, Divorced, Unmarried, Female,0,40
18, 11th,7, Never-married, Own-child, Female,0,15
40, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
35, Bachelors,13, Married-civ-spouse, Husband, Male,0,50
45, HS-grad,9, Married-spouse-absent, Not-in-family, Male,0,72
22, Some-college,10, Never-married, Own-child, Male,0,30
23, Bachelors,13, Married-civ-spouse, Husband, Male,0,40
28, Assoc-voc,11, Never-married, Own-child, Female,0,38
51, 11th,7, Married-civ-spouse, Husband, Male,4386,30
44, Bachelors,13, Never-married, Own-child, Female,0,37
24, HS-grad,9, Married-civ-spouse, Husband, Male,0,35
24, 11th,7, Married-civ-spouse, Husband, Male,0,40
52, 1st-4th,2, Married-civ-spouse, Husband, Male,0,50
43, HS-grad,9, Never-married, Not-in-family, Male,0,40
31, 12th,8, Never-married, Not-in-family, Male,0,40
36, HS-grad,9, Married-civ-spouse, Husband, Male,7688,50
43, Assoc-acdm,12, Married-civ-spouse, Husband, Male,0,40
31, 7th-8th,4, Divorced, Other-relative, Male,0,70
23, Some-college,10, Never-married, Own-child, Male,0,20
26, Bachelors,13, Never-married, Own-child, Male,0,40
48, Some-college,10, Married-civ-spouse, Husband, Male,0,40
40, Some-college,10, Married-civ-spouse, Husband, Male,0,44
49, HS-grad,9, Married-civ-spouse, Husband, Male,0,45
34, Bachelors,13, Never-married, Not-in-family, Female,0,15
29, HS-grad,9, Never-married, Own-child, Female,0,60
50, Bachelors,13, Divorced, Not-in-family, Female,0,8
19, Some-college,10, Never-married, Own-child, Female,0,9
66, Bachelors,13, Married-civ-spouse, Husband, Male,0,30
60, Assoc-voc,11, Divorced, Not-in-family, Male,0,20
60, HS-grad,9, Divorced, Unmarried, Female,0,38
19, HS-grad,9, Never-married, Own-child, Male,0,40
65, Assoc-acdm,12, Married-civ-spouse, Husband, Male,3818,40
26, Some-college,10, Never-married, Own-child, Male,0,40
52, Some-college,10, Married-civ-spouse, Wife, Female,0,52
23, Bachelors,13, Never-married, Own-child, Female,0,40
21, HS-grad,9, Never-married, Own-child, Male,0,40
50, Bachelors,13, Married-civ-spouse, Husband, Male,0,40
32, HS-grad,9, Divorced, Unmarried, Female,0,30
40, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
19, HS-grad,9, Never-married, Not-in-family, Male,0,30
23, Bachelors,13, Never-married, Own-child, Female,0,50
21, 11th,7, Never-married, Not-in-family, Female,0,24
28, Bachelors,13, Married-civ-spouse, Husband, Male,0,40
20, Some-college,10, Never-married, Own-child, Male,0,25
21, 11th,7, Never-married, Not-in-family, Male,0,35
21, Some-college,10, Never-married, Other-relative, Male,0,16
41, HS-grad,9, Divorced, Own-child, Male,0,40
34, Some-college,10, Separated, Unmarried, Female,0,40
24, HS-grad,9, Never-married, Own-child, Female,0,40
41, Bachelors,13, Married-civ-spouse, Husband, Male,0,50
53, Preschool,1, Married-civ-spouse, Husband, Male,0,40
40, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
32, Some-college,10, Married-civ-spouse, Husband, Male,0,47
18, 11th,7, Never-married, Other-relative, Female,0,40
43, Assoc-acdm,12, Never-married, Not-in-family, Female,0,45
22, HS-grad,9, Never-married, Own-child, Female,0,40
28, 10th,6, Never-married, Other-relative, Male,0,40
51, Some-college,10, Divorced, Unmarried, Female,0,40
63, HS-grad,9, Divorced, Not-in-family, Female,0,72
29, Some-college,10, Married-civ-spouse, Husband, Male,0,45
44, Bachelors,13, Married-civ-spouse, Husband, Male,7298,48
44, 7th-8th,4, Separated, Unmarried, Female,0,38
31, HS-grad,9, Married-civ-spouse, Husband, Male,0,52
20, HS-grad,9, Never-married, Own-child, Male,0,30
48, 10th,6, Divorced, Unmarried, Female,0,32
29, HS-grad,9, Never-married, Own-child, Male,0,40
34, Prof-school,15, Never-married, Not-in-family, Male,0,40
39, Some-college,10, Never-married, Own-child, Male,0,40
29, Some-college,10, Never-married, Not-in-family, Male,0,45
23, 9th,5, Never-married, Own-child, Male,0,20
37, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
42, Assoc-acdm,12, Married-civ-spouse, Husband, Male,0,40
45, HS-grad,9, Married-civ-spouse, Husband, Male,7298,40
46, Some-college,10, Married-civ-spouse, Husband, Male,0,40
25, Masters,14, Never-married, Not-in-family, Female,4650,37
49, HS-grad,9, Married-civ-spouse, Husband, Male,0,50
37, Some-college,10, Married-civ-spouse, Husband, Male,0,40
31, HS-grad,9, Never-married, Not-in-family, Male,0,45
22, Assoc-acdm,12, Married-civ-spouse, Husband, Male,0,6
22, HS-grad,9, Divorced, Own-child, Female,0,33
17, 11th,7, Never-married, Own-child, Female,0,20
47, Doctorate,16, Married-civ-spouse, Husband, Male,0,50
17, 10th,6, Never-married, Other-relative, Male,0,15
39, 5th-6th,3, Married-civ-spouse, Husband, Male,0,40
23, Some-college,10, Never-married, Own-child, Male,0,20
41, Bachelors,13, Married-civ-spouse, Husband, Male,0,40
52, Bachelors,13, Married-civ-spouse, Husband, Male,0,40
21, HS-grad,9, Never-married, Not-in-family, Female,0,30
33, 10th,6, Divorced, Not-in-family, Female,0,36
41, HS-grad,9, Never-married, Not-in-family, Male,0,44
19, HS-grad,9, Never-married, Own-child, Female,0,35
24, Some-college,10, Never-married, Not-in-family, Male,0,40
38, Bachelors,13, Divorced, Unmarried, Female,1151,40
19, Some-college,10, Never-married, Own-child, Female,0,15
42, Some-college,10, Married-civ-spouse, Wife, Female,0,40
36, HS-grad,9, Never-married, Own-child, Male,0,45
29, Some-college,10, Married-civ-spouse, Husband, Male,0,40
17, 12th,8, Never-married, Own-child, Male,0,20
24, Some-college,10, Divorced, Not-in-family, Female,0,60
59, HS-grad,9, Married-civ-spouse, Wife, Female,0,38
29, Some-college,10, Divorced, Not-in-family, Male,0,55
26, HS-grad,9, Separated, Not-in-family, Male,0,40
46, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
25, Bachelors,13, Never-married, Not-in-family, Female,0,40
17, 12th,8, Never-married, Own-child, Female,0,18
29, Assoc-voc,11, Never-married, Not-in-family, Female,0,40
23, 5th-6th,3, Never-married, Unmarried, Male,0,30
67, HS-grad,9, Never-married, Not-in-family, Female,0,35
29, Masters,14, Never-married, Not-in-family, Female,0,50
33, Assoc-acdm,12, Divorced, Not-in-family, Female,0,40
32, HS-grad,9, Never-married, Own-child, Male,0,40
34, Some-college,10, Married-civ-spouse, Husband, Male,0,62
49, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
39, HS-grad,9, Divorced, Not-in-family, Male,0,40
41, Bachelors,13, Never-married, Not-in-family, Male,0,40
31, Some-college,10, Divorced, Unmarried, Female,0,38
27, HS-grad,9, Never-married, Other-relative, Male,0,1
23, 11th,7, Married-civ-spouse, Husband, Male,4508,25
44, 7th-8th,4, Married-civ-spouse, Husband, Male,0,80
25, Assoc-acdm,12, Married-civ-spouse, Husband, Male,0,45
23, Some-college,10, Never-married, Own-child, Female,0,16
52, HS-grad,9, Married-civ-spouse, Husband, Male,0,50
31, Bachelors,13, Never-married, Not-in-family, Female,0,40
19, 11th,7, Married-civ-spouse, Husband, Male,0,60
53, Some-college,10, Married-civ-spouse, Husband, Male,0,40
25, HS-grad,9, Never-married, Not-in-family, Female,0,40
45, HS-grad,9, Never-married, Not-in-family, Male,0,40
69, 9th,5, Never-married, Other-relative, Male,2993,40
49, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
42, Bachelors,13, Married-civ-spouse, Wife, Female,0,27
37, Bachelors,13, Married-civ-spouse, Husband, Male,0,45
22, Some-college,10, Never-married, Not-in-family, Female,0,40
36, HS-grad,9, Never-married, Not-in-family, Male,0,40
28, Bachelors,13, Married-civ-spouse, Husband, Male,0,50
36, 10th,6, Never-married, Unmarried, Female,0,35
24, Bachelors,13, Never-married, Own-child, Female,0,65
